bill_id,date,chamber,sequence,action
1890772,2024-11-12,House,1,Filed
1890773,2024-11-12,House,1,Filed
1890774,2024-11-12,House,1,Filed
1890775,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890775,2024-11-12,Senate,2,Filed
1890777,2024-11-12,House,1,Filed
1890778,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890778,2024-11-12,Senate,2,Filed
1890779,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890779,2024-11-12,Senate,2,Filed
1890780,2024-11-12,House,1,Filed
1890781,2024-11-12,House,1,Filed
1890782,2024-11-12,House,1,Filed
1890783,2024-11-12,House,1,Filed
1890784,2024-11-12,House,1,Filed
1890785,2024-11-12,House,1,Filed
1890786,2024-11-12,House,1,Filed
1890787,2024-11-12,House,1,Filed
1890788,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890788,2024-11-12,Senate,2,Filed
1890789,2024-11-12,House,1,Filed
1890790,2024-11-12,House,1,Filed
1890791,2024-11-12,House,1,Filed
1890792,2024-11-12,House,1,Filed
1890793,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890793,2024-11-12,Senate,2,Filed
1890794,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890794,2024-11-12,Senate,2,Filed
1890795,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890795,2024-11-12,Senate,2,Filed
1890796,2024-11-12,House,1,Filed
1890797,2024-11-12,House,1,Filed
1890798,2024-11-12,House,1,Filed
1890799,2024-11-12,House,1,Filed
1890800,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890800,2024-11-12,Senate,2,Filed
1890801,2024-11-12,House,1,Filed
1890802,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890802,2024-11-12,Senate,2,Filed
1890803,2024-11-12,House,1,Filed
1890804,2024-11-12,House,1,Filed
1890805,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890805,2024-11-12,Senate,2,Filed
1890806,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890806,2024-11-12,Senate,2,Filed
1890807,2024-11-12,House,1,Filed
1890808,2024-11-12,House,1,Filed
1890809,2024-11-12,House,1,Filed
1890810,2024-11-12,House,1,Filed
1890811,2024-11-12,House,1,Filed
1890812,2024-11-12,House,1,Filed
1890813,2024-11-12,House,1,Filed
1890814,2024-11-12,House,1,Filed
1890815,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890815,2024-11-12,Senate,2,Filed
1890816,2024-11-12,House,1,Filed
1890817,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890817,2024-11-12,Senate,2,Filed
1890818,2024-11-12,House,1,Filed
1890819,2024-11-12,House,1,Filed
1890820,2024-11-12,House,1,Filed
1890821,2024-11-12,House,1,Filed
1890822,2024-11-12,House,1,Filed
1890823,2024-11-12,House,1,Filed
1890824,2024-11-12,House,1,Filed
1890825,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890825,2024-11-12,Senate,2,Filed
1890826,2024-11-12,House,1,Filed
1890827,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890827,2024-11-12,Senate,2,Filed
1890828,2024-11-12,House,1,Filed
1890829,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890829,2024-11-12,Senate,2,Filed
1890830,2024-11-12,House,1,Filed
1890831,2024-11-12,House,1,Filed
1890832,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890832,2024-11-12,Senate,2,Filed
1890833,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890833,2024-11-12,Senate,2,Filed
1890834,2024-11-12,House,1,Filed
1890835,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890835,2024-11-12,Senate,2,Filed
1890836,2024-11-12,House,1,Filed
1890837,2024-11-12,House,1,Filed
1890838,2024-11-12,House,1,Filed
1890839,2024-11-12,House,1,Filed
1890840,2024-11-12,House,1,Filed
1890841,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890841,2024-11-12,Senate,2,Filed
1890842,2024-11-12,House,1,Filed
1890843,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890843,2024-11-12,Senate,2,Filed
1890844,2024-11-12,House,1,Filed
1890845,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890845,2024-11-12,Senate,2,Filed
1890846,2024-11-12,House,1,Filed
1890847,2024-11-12,House,1,Filed
1890848,2024-11-12,House,1,Filed
1890849,2024-11-12,House,1,Filed
1890850,2024-11-12,House,1,Filed
1890851,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890851,2024-11-12,Senate,2,Filed
1890852,2024-11-12,House,1,Filed
1890853,2024-11-12,House,1,Filed
1890854,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890854,2024-11-12,Senate,2,Filed
1890855,2024-11-12,House,1,Filed
1890856,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890856,2024-11-12,Senate,2,Filed
1890857,2024-11-12,House,1,Filed
1890858,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890858,2024-11-12,Senate,2,Filed
1890859,2024-11-12,House,1,Filed
1890860,2024-11-12,House,1,Filed
1890861,2024-11-12,House,1,Filed
1890862,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890862,2024-11-12,Senate,2,Filed
1890863,2024-11-12,House,1,Filed
1890864,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890864,2024-11-12,Senate,2,Filed
1890865,2024-11-12,House,1,Filed
1890866,2024-11-12,House,1,Filed
1890867,2024-11-12,House,1,Filed
1890868,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890868,2024-11-12,Senate,2,Filed
1890869,2024-11-12,House,1,Filed
1890870,2024-11-12,House,1,Filed
1890871,2024-11-12,House,1,Filed
1890872,2024-11-12,House,1,Filed
1890873,2024-11-12,House,1,Filed
1890874,2024-11-12,House,1,Filed
1890875,2024-11-12,House,1,Filed
1890876,2024-11-12,House,1,Filed
1890877,2024-11-12,House,1,Filed
1890878,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890878,2024-11-12,Senate,2,Filed
1890879,2024-11-12,House,1,Filed
1890880,2024-11-12,House,1,Filed
1890881,2024-11-12,House,1,Filed
1890882,2024-11-12,House,1,Filed
1890883,2024-11-12,House,1,Filed
1890884,2024-11-12,House,1,Filed
1890886,2024-11-12,House,1,Filed
1890887,2024-11-12,House,1,Filed
1890888,2024-11-12,House,1,Filed
1890889,2024-11-12,House,1,Filed
1890890,2024-11-12,House,1,Filed
1890891,2024-11-12,House,1,Filed
1890892,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890892,2024-11-12,Senate,2,Filed
1890893,2024-11-12,House,1,Filed
1890894,2024-11-12,House,1,Filed
1890895,2024-11-12,House,1,Filed
1890896,2024-11-12,House,1,Filed
1890897,2024-11-12,House,1,Filed
1890898,2024-11-12,House,1,Filed
1890899,2024-11-12,House,1,Filed
1890900,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890900,2024-11-12,Senate,2,Filed
1890901,2024-11-12,House,1,Filed
1890902,2024-11-12,House,1,Filed
1890903,2024-11-12,House,1,Filed
1890904,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890904,2024-11-12,Senate,2,Filed
1890905,2024-11-12,House,1,Filed
1890906,2024-11-12,House,1,Filed
1890907,2024-11-12,House,1,Filed
1890908,2024-11-12,House,1,Filed
1890909,2024-11-12,House,1,Filed
1890910,2024-11-12,House,1,Filed
1890911,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890911,2024-11-12,Senate,2,Filed
1890912,2024-11-12,House,1,Filed
1890913,2024-11-12,House,1,Filed
1890914,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890914,2024-11-12,Senate,2,Filed
1890915,2024-11-12,House,1,Filed
1890916,2024-11-12,House,1,Filed
1890917,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890917,2024-11-12,Senate,2,Filed
1890918,2024-11-12,House,1,Filed
1890919,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890919,2024-11-12,Senate,2,Filed
1890920,2024-11-12,House,1,Filed
1890921,2024-11-12,House,1,Filed
1890922,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890922,2024-11-12,Senate,2,Filed
1890923,2024-11-12,House,1,Filed
1890924,2024-11-12,House,1,Filed
1890925,2024-11-12,House,1,Filed
1890926,2024-11-12,House,1,Filed
1890927,2024-11-12,House,1,Filed
1890928,2024-11-12,House,1,Filed
1890929,2024-11-12,House,1,Filed
1890930,2024-11-12,House,1,Filed
1890931,2024-11-12,House,1,Filed
1890932,2024-11-12,House,1,Filed
1890933,2024-11-12,House,1,Filed
1890934,2024-11-12,House,1,Filed
1890935,2024-11-12,House,1,Filed
1890936,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890936,2024-11-12,Senate,2,Filed
1890937,2024-11-12,House,1,Filed
1890938,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890938,2024-11-12,Senate,2,Filed
1890939,2024-11-12,House,1,Filed
1890940,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890940,2024-11-12,Senate,2,Filed
1890941,2024-11-12,House,1,Filed
1890942,2024-11-12,House,1,Filed
1890943,2024-11-12,House,1,Filed
1890944,2024-11-12,House,1,Filed
1890945,2024-11-12,House,1,Filed
1890946,2024-11-12,House,1,Filed
1890947,2024-11-12,House,1,Filed
1890948,2024-11-12,House,1,Filed
1890949,2024-11-12,House,1,Filed
1890950,2024-11-12,House,1,Filed
1890951,2024-11-12,House,1,Filed
1890952,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890952,2024-11-12,Senate,2,Filed
1890953,2024-11-12,House,1,Filed
1890954,2024-11-12,House,1,Filed
1890955,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890955,2024-11-12,Senate,2,Filed
1890956,2024-11-12,House,1,Filed
1890957,2024-11-12,House,1,Filed
1890958,2024-11-12,House,1,Filed
1890959,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890959,2024-11-12,Senate,2,Filed
1890960,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890960,2024-11-12,Senate,2,Filed
1890961,2024-11-12,House,1,Filed
1890962,2024-11-12,House,1,Filed
1890963,2024-11-12,House,1,Filed
1890964,2024-11-12,House,1,Filed
1890965,2024-11-12,House,1,Filed
1890966,2024-11-12,House,1,Filed
1890967,2024-11-12,House,1,Filed
1890968,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890968,2024-11-12,Senate,2,Filed
1890969,2024-11-12,House,1,Filed
1890970,2024-11-12,House,1,Filed
1890971,2024-11-12,House,1,Filed
1890972,2024-11-12,House,1,Filed
1890973,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890973,2024-11-12,Senate,2,Filed
1890974,2024-11-12,House,1,Filed
1890975,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890975,2024-11-12,Senate,2,Filed
1890976,2024-11-12,House,1,Filed
1890977,2024-11-12,House,1,Filed
1890978,2024-11-12,House,1,Filed
1890979,2024-11-12,House,1,Filed
1890980,2024-11-12,House,1,Filed
1890981,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890981,2024-11-12,Senate,2,Filed
1890982,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890982,2024-11-12,Senate,2,Filed
1890983,2024-11-12,House,1,Filed
1890984,2024-11-12,House,1,Filed
1890985,2024-11-12,House,1,Filed
1890986,2024-11-12,House,1,Filed
1890987,2024-11-12,House,1,Filed
1890988,2024-11-12,House,1,Filed
1890989,2024-11-12,House,1,Filed
1890990,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890990,2024-11-12,Senate,2,Filed
1890991,2024-11-12,House,1,Filed
1890992,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890992,2024-11-12,Senate,2,Filed
1890993,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890993,2024-11-12,Senate,2,Filed
1890995,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890995,2024-11-12,Senate,2,Filed
1890996,2024-11-12,House,1,Filed
1890997,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890997,2024-11-12,Senate,2,Filed
1890998,2024-11-12,House,1,Filed
1890999,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890999,2024-11-12,Senate,2,Filed
1891000,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891000,2024-11-12,Senate,2,Filed
1891001,2024-11-12,House,1,Filed
1891002,2024-11-12,House,1,Filed
1891003,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891003,2024-11-12,Senate,2,Filed
1891004,2024-11-12,House,1,Filed
1891005,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891005,2024-11-12,Senate,2,Filed
1891006,2024-11-12,House,1,Filed
1891007,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891007,2024-11-12,Senate,2,Filed
1891008,2024-11-12,House,1,Filed
1891009,2024-11-12,House,1,Filed
1891010,2024-11-12,House,1,Filed
1891011,2024-11-12,House,1,Filed
1891012,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891012,2024-11-12,Senate,2,Filed
1891013,2024-11-12,House,1,Filed
1891014,2024-11-12,House,1,Filed
1891015,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891015,2024-11-12,Senate,2,Filed
1891016,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891016,2024-11-12,Senate,2,Filed
1891017,2024-11-12,House,1,Filed
1891018,2024-11-12,House,1,Filed
1891019,2024-11-12,House,1,Filed
1891020,2024-11-12,House,1,Filed
1891021,2024-11-12,House,1,Filed
1891022,2024-11-12,House,1,Filed
1891023,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891023,2024-11-12,Senate,2,Filed
1891024,2024-11-12,House,1,Filed
1891025,2024-11-12,House,1,Filed
1891026,2024-11-12,House,1,Filed
1891027,2024-11-12,House,1,Filed
1891028,2024-11-12,House,1,Filed
1891029,2024-11-12,House,1,Filed
1891030,2024-11-12,House,1,Filed
1891031,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891031,2024-11-12,Senate,2,Filed
1891032,2024-11-12,House,1,Filed
1891033,2024-11-12,House,1,Filed
1891034,2024-11-12,House,1,Filed
1891035,2024-11-12,House,1,Filed
1891036,2024-11-12,House,1,Filed
1891037,2024-11-12,House,1,Filed
1891038,2024-11-12,House,1,Filed
1891039,2024-11-12,House,1,Filed
1891040,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891040,2024-11-12,Senate,2,Filed
1891041,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891041,2024-11-12,Senate,2,Filed
1891042,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891042,2024-11-12,Senate,2,Filed
1891043,2024-11-12,House,1,Filed
1891044,2024-11-12,House,1,Filed
1891045,2024-11-12,House,1,Filed
1891046,2024-11-12,House,1,Filed
1891047,2024-11-12,House,1,Filed
1891048,2024-11-12,House,1,Filed
1891049,2024-11-12,House,1,Filed
1891050,2024-11-12,House,1,Filed
1891051,2024-11-12,House,1,Filed
1891052,2024-11-12,House,1,Filed
1891053,2024-11-12,House,1,Filed
1891054,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891054,2024-11-12,Senate,2,Filed
1891055,2024-11-12,House,1,Filed
1891056,2024-11-12,House,1,Filed
1891057,2024-11-12,House,1,Filed
1891058,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891058,2024-11-12,Senate,2,Filed
1891059,2024-11-12,House,1,Filed
1891060,2024-11-12,House,1,Filed
1891061,2024-11-12,House,1,Filed
1891062,2024-11-12,House,1,Filed
1891063,2024-11-12,House,1,Filed
1891064,2024-11-12,House,1,Filed
1891065,2024-11-12,House,1,Filed
1891066,2024-11-12,House,1,Filed
1891067,2024-11-12,House,1,Filed
1891068,2024-11-12,House,1,Filed
1891069,2024-11-12,House,1,Filed
1891070,2024-11-12,House,1,Filed
1891071,2024-11-12,House,1,Filed
1891072,2024-11-12,House,1,Filed
1891073,2024-11-12,House,1,Filed
1891074,2024-11-12,House,1,Filed
1891075,2024-11-12,House,1,Filed
1891076,2024-11-12,House,1,Filed
1891077,2024-11-12,House,1,Filed
1891078,2024-11-12,House,1,Filed
1891079,2024-11-12,House,1,Filed
1891080,2024-11-12,House,1,Filed
1891081,2024-11-12,House,1,Filed
1891082,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891082,2024-11-12,Senate,2,Filed
1891083,2024-11-12,House,1,Filed
1891084,2024-11-12,House,1,Filed
1891085,2024-11-12,House,1,Filed
1891086,2024-11-12,House,1,Filed
1891087,2024-11-12,House,1,Filed
1891088,2024-11-12,House,1,Filed
1891089,2024-11-12,House,1,Filed
1891090,2024-11-12,House,1,Filed
1891091,2024-11-12,House,1,Filed
1891092,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891092,2024-11-12,Senate,2,Filed
1891093,2024-11-12,House,1,Filed
1891094,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891094,2024-11-12,Senate,2,Filed
1891095,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891095,2024-11-12,Senate,2,Filed
1891096,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891096,2024-11-12,Senate,2,Filed
1891097,2024-11-12,House,1,Filed
1891098,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891098,2024-11-12,Senate,2,Filed
1891099,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891099,2024-11-12,Senate,2,Filed
1891100,2024-11-12,House,1,Filed
1891101,2024-11-12,House,1,Filed
1891102,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891102,2024-11-12,Senate,2,Filed
1891104,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891104,2024-11-12,Senate,2,Filed
1891105,2024-11-12,House,1,Filed
1891106,2024-11-12,House,1,Filed
1891107,2024-11-12,House,1,Filed
1891108,2024-11-12,House,1,Filed
1891109,2024-11-12,House,1,Filed
1891110,2024-11-12,House,1,Filed
1891111,2024-11-12,House,1,Filed
1891112,2024-11-12,House,1,Filed
1891113,2024-11-12,House,1,Filed
1891114,2024-11-12,House,1,Filed
1891115,2024-11-12,House,1,Filed
1891116,2024-11-12,House,1,Filed
1891117,2024-11-12,House,1,Filed
1891118,2024-11-12,House,1,Filed
1891119,2024-11-12,House,1,Filed
1891120,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891120,2024-11-12,Senate,2,Filed
1891121,2024-11-12,House,1,Filed
1891122,2024-11-12,House,1,Filed
1891123,2024-11-12,House,1,Filed
1891124,2024-11-12,House,1,Filed
1891125,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891125,2024-11-12,Senate,2,Filed
1891126,2024-11-12,House,1,Filed
1891127,2024-11-12,House,1,Filed
1891128,2024-11-12,House,1,Filed
1891129,2024-11-12,House,1,Filed
1891130,2024-11-12,House,1,Filed
1891131,2024-11-12,House,1,Filed
1891132,2024-11-12,House,1,Filed
1891133,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891133,2024-11-12,Senate,2,Filed
1891134,2024-11-12,House,1,Filed
1891135,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891135,2024-11-12,Senate,2,Filed
1891136,2024-11-12,House,1,Filed
1891137,2024-11-12,House,1,Filed
1891138,2024-11-12,House,1,Filed
1891139,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891139,2024-11-12,Senate,2,Filed
1891140,2024-11-12,House,1,Filed
1891141,2024-11-12,House,1,Filed
1891142,2024-11-12,House,1,Filed
1891143,2024-11-12,House,1,Filed
1891144,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891144,2024-11-12,Senate,2,Filed
1891145,2024-11-12,House,1,Filed
1891146,2024-11-12,House,1,Filed
1891147,2024-11-12,House,1,Filed
1891148,2024-11-12,House,1,Filed
1891149,2024-11-12,House,1,Filed
1891150,2024-11-12,House,1,Filed
1891151,2024-11-12,House,1,Filed
1891152,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891152,2024-11-12,Senate,2,Filed
1891153,2024-11-12,House,1,Filed
1891154,2024-11-12,House,1,Filed
1891155,2024-11-12,House,1,Filed
1891156,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891156,2024-11-12,Senate,2,Filed
1891157,2024-11-12,House,1,Filed
1891158,2024-11-12,House,1,Filed
1891159,2024-11-12,House,1,Filed
1891160,2024-11-12,House,1,Filed
1891161,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891161,2024-11-12,Senate,2,Filed
1891162,2024-11-12,House,1,Filed
1891163,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891163,2024-11-12,Senate,2,Filed
1891164,2024-11-12,House,1,Filed
1891165,2024-11-12,House,1,Filed
1891166,2024-11-12,House,1,Filed
1891167,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891167,2024-11-12,Senate,2,Filed
1891168,2024-11-12,House,1,Filed
1891169,2024-11-12,House,1,Filed
1891170,2024-11-12,House,1,Filed
1891171,2024-11-12,House,1,Filed
1891172,2024-11-12,House,1,Filed
1891173,2024-11-12,House,1,Filed
1891174,2024-11-12,House,1,Filed
1891175,2024-11-12,House,1,Filed
1891176,2024-11-12,House,1,Filed
1891177,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891177,2024-11-12,Senate,2,Filed
1891178,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891178,2024-11-12,Senate,2,Filed
1891179,2024-11-12,House,1,Filed
1891180,2024-11-12,House,1,Filed
1891181,2024-11-12,House,1,Filed
1891182,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891182,2024-11-12,Senate,2,Filed
1891183,2024-11-12,House,1,Filed
1891184,2024-11-12,House,1,Filed
1891185,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891185,2024-11-12,Senate,2,Filed
1891186,2024-11-12,House,1,Filed
1891187,2024-11-12,House,1,Filed
1891188,2024-11-12,House,1,Filed
1891189,2024-11-12,House,1,Filed
1891190,2024-11-12,House,1,Filed
1891191,2024-11-12,House,1,Filed
1891192,2024-11-12,House,1,Filed
1891193,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891193,2024-11-12,Senate,2,Filed
1891194,2024-11-12,House,1,Filed
1891195,2024-11-12,House,1,Filed
1891196,2024-11-12,House,1,Filed
1891197,2024-11-12,House,1,Filed
1891198,2024-11-12,House,1,Filed
1891199,2024-11-12,House,1,Filed
1891200,2024-11-12,House,1,Filed
1891201,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891201,2024-11-12,Senate,2,Filed
1891202,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891202,2024-11-12,Senate,2,Filed
1891203,2024-11-12,House,1,Filed
1891204,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891204,2024-11-12,Senate,2,Filed
1891205,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891205,2024-11-12,Senate,2,Filed
1891206,2024-11-12,House,1,Filed
1891207,2024-11-12,House,1,Filed
1891208,2024-11-12,House,1,Filed
1891209,2024-11-12,House,1,Filed
1891210,2024-11-12,House,1,Filed
1891211,2024-11-12,House,1,Filed
1891213,2024-11-12,House,1,Filed
1891214,2024-11-12,House,1,Filed
1891215,2024-11-12,House,1,Filed
1891216,2024-11-12,House,1,Filed
1891217,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891217,2024-11-12,Senate,2,Filed
1891218,2024-11-12,House,1,Filed
1891219,2024-11-12,House,1,Filed
1891220,2024-11-12,House,1,Filed
1891221,2024-11-12,House,1,Filed
1891222,2024-11-12,House,1,Filed
1891223,2024-11-12,House,1,Filed
1891224,2024-11-12,House,1,Filed
1891225,2024-11-12,House,1,Filed
1891226,2024-11-12,House,1,Filed
1891227,2024-11-12,House,1,Filed
1891228,2024-11-12,House,1,Filed
1891229,2024-11-12,House,1,Filed
1891230,2024-11-12,House,1,Filed
1891231,2024-11-12,House,1,Filed
1891232,2024-11-12,House,1,Filed
1891233,2024-11-12,House,1,Filed
1891234,2024-11-12,House,1,Filed
1891235,2024-11-12,House,1,Filed
1891236,2024-11-12,House,1,Filed
1891237,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891237,2024-11-12,Senate,2,Filed
1891238,2024-11-12,House,1,Filed
1891239,2024-11-12,House,1,Filed
1891240,2024-11-12,House,1,Filed
1891241,2024-11-12,House,1,Filed
1891242,2024-11-12,House,1,Filed
1891243,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891243,2024-11-12,Senate,2,Filed
1891244,2024-11-12,House,1,Filed
1891245,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891245,2024-11-12,Senate,2,Filed
1891246,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891246,2024-11-12,Senate,2,Filed
1891247,2024-11-12,House,1,Filed
1891248,2024-11-12,House,1,Filed
1891249,2024-11-12,House,1,Filed
1891250,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891250,2024-11-12,Senate,2,Filed
1891251,2024-11-12,House,1,Filed
1891252,2024-11-12,House,1,Filed
1891253,2024-11-12,House,1,Filed
1891254,2024-11-12,House,1,Filed
1891255,2024-11-12,House,1,Filed
1891256,2024-11-12,House,1,Filed
1891257,2024-11-12,House,1,Filed
1891258,2024-11-12,House,1,Filed
1891259,2024-11-12,House,1,Filed
1891260,2024-11-12,House,1,Filed
1891261,2024-11-12,House,1,Filed
1891262,2024-11-12,House,1,Filed
1891263,2024-11-12,House,1,Filed
1891264,2024-11-12,House,1,Filed
1891265,2024-11-12,House,1,Filed
1891266,2024-11-12,House,1,Filed
1891267,2024-11-12,House,1,Filed
1891268,2024-11-12,House,1,Filed
1891269,2024-11-12,House,1,Filed
1891270,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891270,2024-11-12,Senate,2,Filed
1891271,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891271,2024-11-12,Senate,2,Filed
1891272,2024-11-12,House,1,Filed
1891273,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891273,2024-11-12,Senate,2,Filed
1891274,2024-11-12,House,1,Filed
1891275,2024-11-12,House,1,Filed
1891276,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891276,2024-11-12,Senate,2,Filed
1891277,2024-11-12,House,1,Filed
1891278,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891278,2024-11-12,Senate,2,Filed
1891279,2024-11-12,House,1,Filed
1891280,2024-11-12,House,1,Filed
1891281,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891281,2024-11-12,Senate,2,Filed
1891282,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891282,2024-11-12,Senate,2,Filed
1891283,2024-11-12,House,1,Filed
1891284,2024-11-12,House,1,Filed
1891285,2024-11-12,House,1,Filed
1891286,2024-11-12,House,1,Filed
1891287,2024-11-12,House,1,Filed
1891288,2024-11-12,House,1,Filed
1891289,2024-11-12,House,1,Filed
1891290,2024-11-12,House,1,Filed
1891291,2024-11-12,House,1,Filed
1891292,2024-11-12,House,1,Filed
1891293,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891293,2024-11-12,Senate,2,Filed
1891294,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891294,2024-11-12,Senate,2,Filed
1891295,2024-11-12,House,1,Filed
1891296,2024-11-12,House,1,Filed
1891297,2024-11-12,House,1,Filed
1891298,2024-11-12,House,1,Filed
1891299,2024-11-12,House,1,Filed
1891300,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891300,2024-11-12,Senate,2,Filed
